id_empresa,municipio,regiao,setor,cnae_grupo,porte,forma_juridica,ano_abertura,idade_anos,faturamento_anual,num_funcionarios,acesso_credito,participou_programa,exporta,nivel_inovacao,situacao_cadastral,sobreviveu_3anos
SC01509,Joinville,Norte,Tecnologia da Informação,62,MEI,MEI,2016,8,81000.0,1.0,0,0,0,6.0,Ativa,1
SC01510,São José,Grande Florianópolis,Alimentação e Hospedagem,56,MEI,MEI,2022,2,81000.0,1.0,0,0,0,2.0,Ativa,1
SC01511,Chapecó,Oeste,Saúde e Bem-estar,86,MEI,MEI,2011,13,81000.0,1.0,0,0,0,3.0,Ativa,1
SC01512,Blumenau,Vale do Itajaí,Alimentação e Hospedagem,56,ME,LTDA,2020,4,360000.0,4.0,0,0,0,0.0,Baixada,0
SC01513,Chapecó,Oeste,Agronegócio,01,ME,LTDA,2018,6,360000.0,1.0,1,0,0,5.0,Baixada,0
SC01514,Jaraguá do Sul,Norte,Comércio Varejista,47,MEI,MEI,2019,5,81000.0,,1,0,0,2.0,Ativa,1
SC01515,Criciúma,Sul,Serviços,74,ME,EI,2020,4,214612.98,5.0,0,1,0,1.0,Ativa,1
SC01516,Florianópolis,Grande Florianópolis,Tecnologia da Informação,62,MEI,MEI,2012,12,81000.0,1.0,0,0,0,4.0,Ativa,1
SC01517,Itajaí,Vale do Itajaí,Comércio Varejista,47,Médio,S/A,2014,10,,3.0,1,1,0,3.0,Ativa,1
SC01518,Joinville,Norte,Comércio Varejista,47,MEI,MEI,2018,6,81000.0,,1,1,0,4.0,Ativa,1
SC01519,Tubarão,Sul,Agronegócio,01,MEI,MEI,2015,9,81000.0,,0,0,0,4.0,Ativa,1
SC01520,Blumenau,Vale do Itajaí,Saúde e Bem-estar,86,MEI,MEI,2020,4,81000.0,1.0,0,0,0,6.0,Baixada,0
SC01521,Florianópolis,Grande Florianópolis,Serviços,74,ME,EI,2021,3,224216.51,1.0,0,0,0,5.0,Ativa,1
SC01522,São José,Grande Florianópolis,Serviços,74,ME,LTDA,2015,9,360000.0,3.0,0,0,0,4.0,Suspensa,0
SC01523,Joinville,Norte,Saúde e Bem-estar,86,MEI,MEI,2013,11,81000.0,1.0,0,0,0,3.0,Ativa,1
SC01524,Palhoça,Grande Florianópolis,Serviços,74,MEI,MEI,2022,2,81000.0,1.0,1,0,0,0.0,Ativa,1
SC01525,Florianópolis,Grande Florianópolis,Tecnologia da Informação,62,MEI,MEI,2013,11,81000.0,1.0,1,0,0,8.0,Baixada,0
SC01526,Blumenau,Vale do Itajaí,Comércio Varejista,47,MEI,MEI,2018,6,81000.0,,0,1,0,1.0,Suspensa,0
SC01527,Criciúma,Sul,Indústria Têxtil,13,ME,LTDA,2012,12,360000.0,11.0,1,0,1,2.0,Baixada,0
SC01528,Florianópolis,Grande Florianópolis,Alimentação e Hospedagem,56,MEI,MEI,2013,11,81000.0,1.0,0,0,0,4.0,Baixada,0
SC01529,Balneário Camboriú,Vale do Itajaí,Comércio Varejista,47,Médio,LTDA,2018,6,4800001.0,5.0,0,0,0,1.0,Ativa,1
SC01530,Blumenau,Vale do Itajaí,Serviços,74,Médio,S/A,2010,14,,1.0,0,1,0,3.0,Baixada,0
SC01531,Florianópolis,Grande Florianópolis,Indústria Metalmecânica,25,ME,LTDA,2015,9,360000.0,16.0,0,0,0,6.0,Ativa,1
SC01532,Joinville,Norte,Agronegócio,01,ME,LTDA,2021,3,360000.0,1.0,0,0,1,3.0,Baixada,0
SC01533,Florianópolis,Grande Florianópolis,Serviços,74,MEI,MEI,2014,10,81000.0,1.0,0,0,0,3.0,Baixada,0
SC01534,Lages,Serra,Saúde e Bem-estar,86,MEI,MEI,2018,6,81000.0,1.0,0,1,0,5.0,Ativa,1
SC01535,Florianópolis,Grande Florianópolis,Agronegócio,01,MEI,MEI,2016,8,81000.0,1.0,0,0,0,4.0,Ativa,1
SC01536,Joinville,Norte,Tecnologia da Informação,62,MEI,MEI,2022,2,81000.0,1.0,0,0,0,6.0,Ativa,1
SC01537,Joinville,Norte,Alimentação e Hospedagem,56,MEI,MEI,2019,5,81000.0,1.0,0,1,0,0.0,Ativa,1
SC01538,São Bento do Sul,Norte,Serviços,74,MEI,MEI,2021,3,81000.0,1.0,0,0,0,3.0,Ativa,1
SC01539,Palhoça,Grande Florianópolis,Comércio Varejista,47,MEI,MEI,2013,11,81000.0,1.0,0,0,0,1.0,Ativa,1
SC01540,São Bento do Sul,Norte,Alimentação e Hospedagem,56,MEI,MEI,2022,2,81000.0,,0,0,0,3.0,Baixada,0
SC01541,Joinville,Norte,Serviços,74,ME,EI,2019,5,217955.3,2.0,0,0,0,2.0,Ativa,1
SC01542,Criciúma,Sul,Comércio Varejista,47,MEI,MEI,2011,13,81000.0,1.0,0,0,0,3.0,Ativa,1
SC01543,Camboriú,Vale do Itajaí,Comércio Varejista,47,ME,EI,2022,2,360000.0,2.0,0,1,0,2.0,Ativa,1
SC01544,Balneário Camboriú,Vale do Itajaí,Comércio Varejista,47,ME,LTDA,2022,2,360000.0,9.0,1,0,0,1.0,Ativa,1
SC01545,Florianópolis,Grande Florianópolis,Serviços,74,MEI,MEI,2021,3,81000.0,1.0,1,0,0,3.0,Ativa,1
SC01546,Joinville,Norte,Alimentação e Hospedagem,56,MEI,MEI,2022,2,81000.0,1.0,1,0,0,0.0,Ativa,1
SC01547,Balneário Camboriú,Vale do Itajaí,Serviços,74,MEI,MEI,2013,11,,1.0,0,0,0,3.0,Baixada,0
SC01548,São Bento do Sul,Norte,Agronegócio,01,ME,EI,2016,8,252642.39,6.0,0,0,0,1.0,Ativa,1
SC01549,Blumenau,Vale do Itajaí,Indústria Têxtil,13,ME,LTDA,2012,12,360000.0,15.0,0,0,0,4.0,Ativa,1
SC01550,São José,Grande Florianópolis,Indústria Têxtil,13,MEI,MEI,2016,8,81000.0,1.0,0,1,0,3.0,Ativa,1
SC01551,Balneário Camboriú,Vale do Itajaí,Comércio Varejista,47,EPP,LTDA,2020,4,360001.0,4.0,0,0,1,2.0,Ativa,1
SC01552,Joinville,Norte,Serviços,74,MEI,MEI,2014,10,81000.0,1.0,0,0,0,1.0,Ativa,1
SC01553,Brusque,Vale do Itajaí,Comércio Varejista,47,MEI,MEI,2013,11,81000.0,1.0,0,0,0,3.0,Ativa,1
SC01554,Tubarão,Sul,Agronegócio,01,MEI,MEI,2010,14,81000.0,1.0,1,0,0,6.0,Ativa,1
SC01555,Palhoça,Grande Florianópolis,Serviços,74,MEI,MEI,2017,7,81000.0,1.0,0,1,0,2.0,Baixada,0
SC01556,Blumenau,Vale do Itajaí,Comércio Varejista,47,EPP,LTDA,2012,12,389595.8,3.0,1,0,0,0.0,Ativa,1
SC01557,Balneário Camboriú,Vale do Itajaí,Serviços,74,EPP,LTDA,2015,9,360001.0,4.0,0,1,0,5.0,Ativa,1
SC01558,Blumenau,Vale do Itajaí,Comércio Varejista,47,ME,LTDA,2013,11,360000.0,5.0,0,0,0,3.0,Ativa,1
SC01559,Criciúma,Sul,Indústria Metalmecânica,25,EPP,LTDA,2020,4,509793.04,27.0,1,0,0,5.0,Ativa,1
SC01560,Joinville,Norte,Alimentação e Hospedagem,56,ME,LTDA,2010,14,360000.0,4.0,0,0,0,3.0,Ativa,1
SC01561,Joinville,Norte,Construção Civil,41,ME,LTDA,2016,8,,7.0,0,0,0,4.0,Baixada,0
SC01562,Criciúma,Sul,Alimentação e Hospedagem,56,ME,LTDA,2013,11,230653.47,,0,0,0,4.0,Ativa,1
SC01563,Lages,Serra,Indústria Metalmecânica,25,MEI,MEI,2019,5,81000.0,1.0,0,0,0,8.0,Ativa,1
SC01564,Florianópolis,Grande Florianópolis,Saúde e Bem-estar,86,ME,LTDA,2010,14,360000.0,4.0,0,0,0,8.0,Ativa,1
SC01565,Palhoça,Grande Florianópolis,Serviços,74,MEI,MEI,2012,12,81000.0,1.0,0,0,0,3.0,Suspensa,0
SC01566,Blumenau,Vale do Itajaí,Serviços,74,ME,LTDA,2017,7,360000.0,6.0,0,0,0,2.0,Ativa,1
SC01567,Joinville,Norte,Alimentação e Hospedagem,56,MEI,MEI,2018,6,81000.0,1.0,0,0,0,6.0,Ativa,1
SC01568,Itajaí,Vale do Itajaí,Alimentação e Hospedagem,56,MEI,MEI,2021,3,81000.0,1.0,0,0,0,4.0,Baixada,0
SC01569,Blumenau,Vale do Itajaí,Indústria Metalmecânica,25,EPP,LTDA,2016,8,798794.14,27.0,0,0,0,5.0,Baixada,0
SC01570,São José,Grande Florianópolis,Comércio Varejista,47,MEI,MEI,2014,10,81000.0,1.0,0,0,0,1.0,Ativa,1
SC01571,Brusque,Vale do Itajaí,Alimentação e Hospedagem,56,ME,SLU,2022,2,360000.0,14.0,1,0,0,,Ativa,1
SC01572,Chapecó,Oeste,Serviços,74,EPP,S/A,2019,5,759296.09,1.0,0,0,0,2.0,Baixada,0
SC01573,Itajaí,Vale do Itajaí,Agronegócio,01,EPP,SLU,2018,6,360001.0,1.0,1,0,0,2.0,Ativa,1
SC01574,Chapecó,Oeste,Construção Civil,41,ME,LTDA,2022,2,360000.0,5.0,1,0,0,3.0,Ativa,1
SC01575,Florianópolis,Grande Florianópolis,Comércio Varejista,47,MEI,MEI,2022,2,81000.0,1.0,0,0,0,1.0,Ativa,1
SC01576,São José,Grande Florianópolis,Serviços,74,ME,LTDA,2019,5,126892.8,3.0,0,0,0,3.0,Ativa,1
SC01577,Joinville,Norte,Tecnologia da Informação,62,EPP,S/A,2011,13,,3.0,1,0,0,8.0,Suspensa,0
SC01578,Jaraguá do Sul,Norte,Agronegócio,01,MEI,MEI,2011,13,81000.0,1.0,1,0,0,1.0,Ativa,1
SC01579,Chapecó,Oeste,Construção Civil,41,MEI,MEI,2016,8,81000.0,1.0,1,0,0,2.0,Ativa,1
SC01580,Camboriú,Vale do Itajaí,Comércio Varejista,47,ME,SLU,2023,1,219961.54,3.0,0,0,0,2.0,Ativa,1
SC01581,Florianópolis,Grande Florianópolis,Comércio Varejista,47,MEI,MEI,2021,3,81000.0,1.0,0,0,0,3.0,Ativa,1
SC01582,Joinville,Norte,Alimentação e Hospedagem,56,EPP,S/A,2012,12,360001.0,6.0,1,1,0,5.0,Ativa,1
SC01583,Joinville,Norte,Tecnologia da Informação,62,MEI,MEI,2019,5,81000.0,1.0,0,1,0,8.0,Ativa,1
SC01584,Florianópolis,Grande Florianópolis,Comércio Varejista,47,MEI,MEI,2014,10,81000.0,1.0,0,0,0,3.0,Baixada,0
SC01585,Jaraguá do Sul,Norte,Saúde e Bem-estar,86,EPP,LTDA,2015,9,360001.0,4.0,0,1,0,4.0,Ativa,1
SC01586,Florianópolis,Grande Florianópolis,Alimentação e Hospedagem,56,Médio,S/A,2022,2,7488995.01,8.0,0,0,1,2.0,Ativa,1
SC01587,Jaraguá do Sul,Norte,Alimentação e Hospedagem,56,MEI,MEI,2013,11,81000.0,1.0,1,0,0,2.0,Ativa,1
SC01588,Itajaí,Vale do Itajaí,Serviços,74,MEI,MEI,2023,1,67493.74,1.0,1,0,0,,Ativa,1
SC01589,Joinville,Norte,Serviços,74,ME,LTDA,2023,1,,2.0,0,0,0,1.0,Ativa,1
SC01590,Lages,Serra,Tecnologia da Informação,62,ME,EI,2015,9,360000.0,5.0,0,1,0,5.0,Baixada,0
SC01591,São José,Grande Florianópolis,Serviços,74,MEI,MEI,2019,5,81000.0,1.0,0,0,0,4.0,Ativa,1
SC01592,São Bento do Sul,Norte,Serviços,74,ME,LTDA,2020,4,99039.05,5.0,0,1,0,1.0,Ativa,1
SC01593,Blumenau,Vale do Itajaí,Construção Civil,41,MEI,MEI,2017,7,81000.0,1.0,0,0,0,1.0,Ativa,1
SC01594,Itajaí,Vale do Itajaí,Comércio Varejista,47,EPP,LTDA,2011,13,360001.0,3.0,0,0,1,5.0,Baixada,0
SC01595,Chapecó,Oeste,Indústria Metalmecânica,25,MEI,MEI,2013,11,81000.0,1.0,1,0,0,5.0,Baixada,0
SC01596,São José,Grande Florianópolis,Comércio Varejista,47,ME,SLU,2010,14,360000.0,4.0,1,0,0,2.0,Ativa,1
SC01597,Jaraguá do Sul,Norte,Serviços,74,ME,LTDA,2017,7,360000.0,3.0,0,1,0,5.0,Ativa,1
SC01598,Tubarão,Sul,Construção Civil,41,ME,LTDA,2022,2,360000.0,5.0,1,0,0,1.0,Ativa,1
SC01599,Criciúma,Sul,Serviços,74,MEI,MEI,2013,11,81000.0,0.0,1,0,0,3.0,Ativa,1
SC01600,Itajaí,Vale do Itajaí,Comércio Varejista,47,MEI,MEI,2023,1,81000.0,1.0,0,0,0,3.0,Ativa,1
SC01601,Itajaí,Vale do Itajaí,Comércio Varejista,47,ME,EI,2022,2,360000.0,4.0,0,0,0,0.0,Ativa,1
SC01602,Chapecó,Oeste,Serviços,74,Grande,LTDA,2020,4,304207768.59,4.0,0,1,0,3.0,Ativa,1
SC01603,Balneário Camboriú,Vale do Itajaí,Indústria Têxtil,13,MEI,MEI,2016,8,81000.0,1.0,0,0,0,2.0,Suspensa,0
SC01604,Itajaí,Vale do Itajaí,Tecnologia da Informação,62,MEI,MEI,2023,1,81000.0,1.0,1,0,1,9.0,Ativa,1
SC01605,Florianópolis,Grande Florianópolis,Saúde e Bem-estar,86,MEI,MEI,2022,2,81000.0,1.0,0,0,0,3.0,Ativa,1
SC01606,Itajaí,Vale do Itajaí,Serviços,74,ME,SLU,2018,6,253807.36,3.0,0,0,0,2.0,Ativa,1
SC01607,Balneário Camboriú,Vale do Itajaí,Agronegócio,01,MEI,MEI,2018,6,81000.0,1.0,0,0,0,3.0,Ativa,1
SC01608,Jaraguá do Sul,Norte,Tecnologia da Informação,62,MEI,MEI,2017,7,81000.0,1.0,0,0,0,5.0,Ativa,1
SC01609,Blumenau,Vale do Itajaí,Comércio Varejista,47,MEI,MEI,2018,6,81000.0,1.0,0,0,0,5.0,Baixada,0
SC01610,Balneário Camboriú,Vale do Itajaí,Indústria Metalmecânica,25,MEI,MEI,2020,4,81000.0,1.0,0,0,0,3.0,Ativa,1
SC01611,Florianópolis,Grande Florianópolis,Alimentação e Hospedagem,56,MEI,MEI,2015,9,81000.0,1.0,0,0,0,2.0,Suspensa,0
SC01612,Joinville,Norte,Agronegócio,01,MEI,MEI,2016,8,81000.0,1.0,1,0,0,5.0,Ativa,1
SC01613,Lages,Serra,Serviços,74,MEI,MEI,2016,8,81000.0,1.0,0,1,0,3.0,Ativa,1
SC01614,Florianópolis,Grande Florianópolis,Comércio Varejista,47,MEI,MEI,2012,12,81000.0,1.0,1,0,0,3.0,Ativa,1
SC01615,Joinville,Norte,Serviços,74,EPP,S/A,2019,5,508234.7,1.0,0,0,0,5.0,Ativa,1
SC01616,Joinville,Norte,Serviços,74,MEI,MEI,2018,6,81000.0,1.0,0,0,0,2.0,Ativa,1
SC01617,São José,Grande Florianópolis,Tecnologia da Informação,62,MEI,MEI,2014,10,81000.0,1.0,1,0,0,7.0,Baixada,0
SC01618,Camboriú,Vale do Itajaí,Alimentação e Hospedagem,56,MEI,MEI,2021,3,81000.0,1.0,0,0,0,3.0,Ativa,1
SC01619,Blumenau,Vale do Itajaí,Serviços,74,EPP,LTDA,2018,6,360001.0,1.0,0,0,0,1.0,Baixada,0
SC01620,Chapecó,Oeste,Serviços,74,ME,LTDA,2014,10,303844.19,2.0,0,1,0,1.0,Ativa,1
SC01621,Palhoça,Grande Florianópolis,Alimentação e Hospedagem,56,EPP,LTDA,2017,7,360001.0,5.0,1,0,0,2.0,Ativa,1
SC01622,Blumenau,Vale do Itajaí,Indústria Têxtil,13,MEI,MEI,2016,8,81000.0,1.0,0,1,0,3.0,Ativa,1
SC01623,São Bento do Sul,Norte,Indústria Têxtil,13,MEI,MEI,2016,8,81000.0,1.0,0,0,1,3.0,Baixada,0
SC01624,São Bento do Sul,Norte,Alimentação e Hospedagem,56,MEI,MEI,2017,7,81000.0,1.0,1,0,0,2.0,Ativa,1
SC01625,Florianópolis,Grande Florianópolis,Alimentação e Hospedagem,56,MEI,MEI,2010,14,72717.98,1.0,1,0,0,5.0,Baixada,0
SC01626,Brusque,Vale do Itajaí,Comércio Varejista,47,EPP,LTDA,2011,13,642877.34,8.0,1,0,0,2.0,Baixada,0
SC01627,Chapecó,Oeste,Comércio Varejista,47,MEI,MEI,2014,10,81000.0,0.0,0,1,0,3.0,Baixada,0
SC01628,Tubarão,Sul,Saúde e Bem-estar,86,MEI,MEI,2014,10,81000.0,1.0,0,1,0,3.0,Ativa,1
SC01629,Blumenau,Vale do Itajaí,Serviços,74,ME,EI,2019,5,136167.35,9.0,1,0,0,3.0,Ativa,1
SC01630,São José,Grande Florianópolis,Alimentação e Hospedagem,56,MEI,MEI,2015,9,81000.0,1.0,0,0,0,6.0,Ativa,1
SC01631,Florianópolis,Grande Florianópolis,Comércio Varejista,47,MEI,MEI,2011,13,81000.0,1.0,0,0,0,4.0,Suspensa,0
SC01632,Joinville,Norte,Comércio Varejista,47,ME,LTDA,2021,3,224713.16,,0,0,1,3.0,Baixada,0
SC01633,Florianópolis,Grande Florianópolis,Indústria Metalmecânica,25,MEI,MEI,2013,11,81000.0,1.0,0,0,0,5.0,Ativa,1
SC01634,Florianópolis,Grande Florianópolis,Alimentação e Hospedagem,56,MEI,MEI,2016,8,81000.0,1.0,1,0,0,1.0,Ativa,1
SC01635,Itajaí,Vale do Itajaí,Comércio Varejista,47,MEI,MEI,2015,9,81000.0,1.0,1,0,0,4.0,Baixada,0
SC01636,Chapecó,Oeste,Comércio Varejista,47,MEI,MEI,2018,6,81000.0,1.0,0,0,0,2.0,Baixada,0
SC01637,Camboriú,Vale do Itajaí,Serviços,74,ME,LTDA,2017,7,360000.0,1.0,0,1,0,3.0,Ativa,1
SC01638,Chapecó,Oeste,Alimentação e Hospedagem,56,MEI,MEI,2023,1,81000.0,1.0,1,0,0,2.0,Ativa,1
SC01639,Lages,Serra,Tecnologia da Informação,62,MEI,MEI,2014,10,81000.0,1.0,0,0,1,6.0,Ativa,1
SC01640,Brusque,Vale do Itajaí,Indústria Metalmecânica,25,ME,EI,2011,13,360000.0,19.0,0,0,0,,Baixada,0
SC01641,Florianópolis,Grande Florianópolis,Tecnologia da Informação,62,MEI,MEI,2014,10,81000.0,1.0,0,1,0,4.0,Baixada,0
SC01642,Camboriú,Vale do Itajaí,Alimentação e Hospedagem,56,ME,LTDA,2012,12,360000.0,11.0,0,0,0,3.0,Suspensa,0
SC01643,Jaraguá do Sul,Norte,Serviços,74,ME,EI,2012,12,130582.07,3.0,0,1,0,4.0,Ativa,1
SC01644,Palhoça,Grande Florianópolis,Comércio Varejista,47,MEI,MEI,2010,14,81000.0,1.0,0,0,0,2.0,Ativa,1
SC01645,São José,Grande Florianópolis,Serviços,74,Médio,LTDA,2022,2,13593504.67,1.0,0,0,0,3.0,Ativa,1
SC01646,São José,Grande Florianópolis,Serviços,74,MEI,MEI,2022,2,81000.0,1.0,0,0,0,4.0,Ativa,1
SC01647,Joinville,Norte,Comércio Varejista,47,ME,EI,2018,6,360000.0,1.0,0,0,0,3.0,Ativa,1
SC01648,Criciúma,Sul,Comércio Varejista,47,ME,SLU,2012,12,272718.91,1.0,0,0,0,4.0,Baixada,0
SC01649,Blumenau,Vale do Itajaí,Construção Civil,41,Médio,LTDA,2013,11,4800001.0,4.0,1,0,0,4.0,Ativa,1
SC01650,Blumenau,Vale do Itajaí,Serviços,74,Médio,S/A,2011,13,5518135.96,2.0,0,1,0,3.0,Ativa,1
SC01651,Palhoça,Grande Florianópolis,Alimentação e Hospedagem,56,ME,EI,2023,1,313559.99,7.0,1,0,0,4.0,Ativa,1
SC01652,Balneário Camboriú,Vale do Itajaí,Serviços,74,MEI,MEI,2015,9,81000.0,1.0,1,0,0,3.0,Ativa,1
SC01653,Jaraguá do Sul,Norte,Saúde e Bem-estar,86,ME,SLU,2021,3,360000.0,5.0,0,0,0,5.0,Ativa,1
SC01654,Florianópolis,Grande Florianópolis,Construção Civil,41,ME,LTDA,2015,9,271791.99,3.0,0,0,0,1.0,Ativa,1
SC01655,Florianópolis,Grande Florianópolis,Saúde e Bem-estar,86,MEI,MEI,2016,8,81000.0,1.0,0,0,0,5.0,Baixada,0
SC01656,Florianópolis,Grande Florianópolis,Saúde e Bem-estar,86,MEI,MEI,2021,3,,1.0,0,1,0,3.0,Ativa,1
SC01657,Blumenau,Vale do Itajaí,Comércio Varejista,47,ME,EI,2013,11,234747.83,4.0,1,1,0,1.0,Ativa,1
SC01658,Joinville,Norte,Construção Civil,41,ME,LTDA,2017,7,267444.72,10.0,0,0,0,4.0,Baixada,0
SC01659,Palhoça,Grande Florianópolis,Serviços,74,MEI,MEI,2023,1,81000.0,1.0,1,0,0,4.0,Ativa,1
SC01660,Criciúma,Sul,Comércio Varejista,47,MEI,MEI,2017,7,81000.0,1.0,1,0,0,3.0,Suspensa,0
SC01661,Chapecó,Oeste,Comércio Varejista,47,ME,EI,2015,9,360000.0,0.0,1,0,0,3.0,Ativa,1
SC01662,Tubarão,Sul,Comércio Varejista,47,MEI,MEI,2014,10,,1.0,0,0,0,5.0,Baixada,0
SC01663,São Bento do Sul,Norte,Serviços,74,ME,SLU,2018,6,234717.54,1.0,0,1,0,3.0,Baixada,0
SC01664,Joinville,Norte,Comércio Varejista,47,MEI,MEI,2018,6,81000.0,1.0,1,0,0,6.0,Baixada,0
SC01665,Florianópolis,Grande Florianópolis,Indústria Têxtil,13,MEI,MEI,2015,9,81000.0,1.0,1,0,0,3.0,Ativa,1
SC01666,São José,Grande Florianópolis,Construção Civil,41,MEI,MEI,2017,7,81000.0,1.0,0,0,0,3.0,Ativa,1
SC01667,Blumenau,Vale do Itajaí,Construção Civil,41,ME,LTDA,2014,10,242748.3,6.0,0,0,0,1.0,Ativa,1
SC01668,Itajaí,Vale do Itajaí,Serviços,74,MEI,MEI,2010,14,81000.0,1.0,0,0,0,5.0,Ativa,1
SC01669,Camboriú,Vale do Itajaí,Alimentação e Hospedagem,56,ME,EI,2018,6,360000.0,5.0,0,0,0,5.0,Baixada,0
SC01670,Balneário Camboriú,Vale do Itajaí,Serviços,74,MEI,MEI,2014,10,81000.0,1.0,0,0,0,3.0,Ativa,1
SC01671,Camboriú,Vale do Itajaí,Serviços,74,MEI,MEI,2018,6,41357.67,1.0,0,0,0,3.0,Baixada,0
SC01672,Florianópolis,Grande Florianópolis,Comércio Varejista,47,ME,SLU,2015,9,291709.03,5.0,1,0,0,1.0,Baixada,0
SC01673,Florianópolis,Grande Florianópolis,Indústria Têxtil,13,ME,SLU,2018,6,360000.0,11.0,0,1,0,1.0,Suspensa,0
SC01674,Chapecó,Oeste,Saúde e Bem-estar,86,MEI,MEI,2013,11,81000.0,0.0,0,0,0,6.0,Ativa,1
SC01675,Chapecó,Oeste,Comércio Varejista,47,ME,SLU,2017,7,158754.67,3.0,0,0,0,3.0,Baixada,0
SC01676,Tubarão,Sul,Serviços,74,EPP,LTDA,2013,11,360001.0,4.0,0,0,0,3.0,Baixada,0
SC01677,Balneário Camboriú,Vale do Itajaí,Comércio Varejista,47,ME,LTDA,2016,8,360000.0,3.0,0,0,0,2.0,Suspensa,0
SC01678,Camboriú,Vale do Itajaí,Comércio Varejista,47,EPP,LTDA,2014,10,360001.0,4.0,1,0,0,6.0,Ativa,1
SC01679,Camboriú,Vale do Itajaí,Serviços,74,ME,LTDA,2014,10,106506.89,4.0,1,0,0,0.0,Ativa,1
SC01680,Chapecó,Oeste,Agronegócio,01,ME,LTDA,2019,5,140133.25,3.0,1,0,0,2.0,Ativa,1
SC01681,Florianópolis,Grande Florianópolis,Agronegócio,01,ME,SLU,2023,1,360000.0,2.0,0,1,0,2.0,Ativa,1
SC01682,Blumenau,Vale do Itajaí,Agronegócio,01,ME,EI,2021,3,360000.0,4.0,0,0,0,2.0,Baixada,0
SC01683,Blumenau,Vale do Itajaí,Comércio Varejista,47,EPP,SLU,2012,12,436730.09,3.0,0,0,0,4.0,Ativa,1
SC01684,Blumenau,Vale do Itajaí,Construção Civil,41,ME,SLU,2020,4,360000.0,3.0,1,0,0,,Ativa,1
SC01685,Criciúma,Sul,Indústria Têxtil,13,ME,EI,2018,6,360000.0,12.0,0,0,1,1.0,Baixada,0
SC01686,Florianópolis,Grande Florianópolis,Comércio Varejista,47,ME,LTDA,2021,3,284120.44,1.0,0,0,0,1.0,Ativa,1
SC01687,Joinville,Norte,Serviços,74,MEI,MEI,2011,13,81000.0,1.0,0,0,0,4.0,Baixada,0
SC01688,Lages,Serra,Serviços,74,MEI,MEI,2012,12,81000.0,1.0,0,0,0,3.0,Ativa,1
SC01689,Joinville,Norte,Serviços,74,MEI,MEI,2023,1,81000.0,1.0,0,0,0,0.0,Ativa,1
SC01690,Blumenau,Vale do Itajaí,Indústria Têxtil,13,MEI,MEI,2021,3,81000.0,1.0,0,0,0,3.0,Ativa,1
SC01691,Camboriú,Vale do Itajaí,Indústria Têxtil,13,MEI,MEI,2015,9,81000.0,1.0,0,1,0,4.0,Ativa,1
SC01692,Jaraguá do Sul,Norte,Comércio Varejista,47,MEI,MEI,2018,6,,1.0,0,1,0,2.0,Baixada,0
SC01693,São José,Grande Florianópolis,Serviços,74,EPP,LTDA,2023,1,360001.0,2.0,0,0,0,3.0,Ativa,1
SC01694,Florianópolis,Grande Florianópolis,Serviços,74,MEI,MEI,2018,6,81000.0,1.0,0,0,0,2.0,Ativa,1
SC01695,Florianópolis,Grande Florianópolis,Indústria Metalmecânica,25,MEI,MEI,2016,8,81000.0,1.0,0,0,0,3.0,Ativa,1
SC01696,Florianópolis,Grande Florianópolis,Serviços,74,EPP,LTDA,2021,3,579054.85,4.0,1,1,0,3.0,Ativa,1
SC01697,Balneário Camboriú,Vale do Itajaí,Serviços,74,MEI,MEI,2020,4,81000.0,1.0,0,0,0,0.0,Ativa,1
SC01698,Balneário Camboriú,Vale do Itajaí,Alimentação e Hospedagem,56,MEI,MEI,2020,4,81000.0,1.0,1,0,0,1.0,Ativa,1
SC01699,Joinville,Norte,Comércio Varejista,47,MEI,MEI,2019,5,,1.0,1,1,0,3.0,Baixada,0
SC01700,Florianópolis,Grande Florianópolis,Serviços,74,ME,SLU,2017,7,189254.24,0.0,0,1,0,3.0,Baixada,0
SC01701,Jaraguá do Sul,Norte,Serviços,74,ME,LTDA,2017,7,360000.0,2.0,1,0,0,2.0,Ativa,1
SC01702,Florianópolis,Grande Florianópolis,Tecnologia da Informação,62,ME,LTDA,2013,11,360000.0,1.0,1,0,0,4.0,Suspensa,0
SC01703,Balneário Camboriú,Vale do Itajaí,Comércio Varejista,47,MEI,MEI,2023,1,81000.0,1.0,0,0,0,3.0,Ativa,1
SC01704,Brusque,Vale do Itajaí,Serviços,74,MEI,MEI,2014,10,81000.0,1.0,0,0,0,5.0,Ativa,1
SC01705,Criciúma,Sul,Indústria Metalmecânica,25,MEI,MEI,2017,7,81000.0,1.0,1,0,1,,Ativa,1
SC01706,Florianópolis,Grande Florianópolis,Indústria Metalmecânica,25,MEI,MEI,2020,4,81000.0,1.0,1,0,1,3.0,Ativa,1
SC01707,São José,Grande Florianópolis,Alimentação e Hospedagem,56,ME,LTDA,2023,1,360000.0,6.0,0,0,0,3.0,Ativa,1
SC01708,Lages,Serra,Construção Civil,41,MEI,MEI,2015,9,81000.0,1.0,0,0,0,1.0,Ativa,1
SC01709,Itajaí,Vale do Itajaí,Indústria Metalmecânica,25,ME,SLU,2020,4,360000.0,16.0,1,0,0,3.0,Ativa,1
SC01710,Chapecó,Oeste,Indústria Têxtil,13,MEI,MEI,2010,14,81000.0,1.0,1,0,0,2.0,Ativa,1
SC01711,Brusque,Vale do Itajaí,Comércio Varejista,47,ME,SLU,2017,7,269987.84,5.0,0,0,0,2.0,Ativa,1
